8.000000000000000000e+00,8.000000000000000000e+00,6.333333333333333925e+00,5.777777777777777679e+00,6.333333333333333925e+00,5.222222222222222321e+00,5.222222222222222321e+00,7.444444444444444642e+00,5.222222222222222321e+00,7.444444444444444642e+00,8.000000000000000000e+00,5.222222222222222321e+00,3.000000000000000000e+00,8.000000000000000000e+00,5.777777777777777679e+00,5.222222222222222321e+00
-3.333333333333334814e-01,3.000000000000000000e+00,1.666666666666666075e+00,1.666666666666666075e+00,1.666666666666666075e+00,1.666666666666666075e+00,3.333333333333330373e-01,-1.000000000000000000e+00,1.666666666666666075e+00,2.333333333333333037e+00,-3.333333333333334814e-01,1.666666666666666075e+00,-1.666666666666666741e+00,2.333333333333333037e+00,1.666666666666666075e+00,-1.000000000000000000e+00
